ror,vendor_org_id,n,row_number
https://ror.org/01wcaxs37,Saint Francis Xavier University - Canada,193,1
https://ror.org/01we8bn75,University of Munich,1,1
https://ror.org/01wept116,Bernhard Nocht Institut fur Tropenmedizin,5,1
https://ror.org/01weqhp73,Technische Universitat Ilmenau,686,1
https://ror.org/01wftfc57,Institut National de la Sante et de la Recherche Medicale (Inserm),1,1
https://ror.org/01wk35t67,Ecole Pratique des Hautes Etudes (EPHE),1,1
https://ror.org/01wka8n18,University of London,839,1
https://ror.org/01wkb9987,Polish Academy of Sciences,5,1
https://ror.org/01wm3xb93,University of British Columbia,1,1
https://ror.org/01wmj1g45,Emory University,39,1
https://ror.org/01wmq0x68,Yildiz Technical University,1,1
https://ror.org/01wntqw50,Ankara University,1275,1
https://ror.org/01wp2jz98,European XFEL,32,1
https://ror.org/01wp8zh54,Massachusetts Institute of Technology (MIT),320,1
https://ror.org/01wpx1p02,University of Sherbrooke,24,1
https://ror.org/01wqae691,Consiglio Nazionale delle Ricerche (CNR),82,1
https://ror.org/01wqd6v19,Universite Paris Saclay,28,1
https://ror.org/01wrng808,Universite Paris Saclay,26,1
https://ror.org/01wspv808,Norfolk & Norwich University Hospitals NHS Foundation Trust,119,1
https://ror.org/01wwcfa26,Communaute Universite Grenoble Alpes,111,1
https://ror.org/01wwwe276,UK Research & Innovation (UKRI),147,1
https://ror.org/01wx86652,University of Edinburgh,1,1
https://ror.org/01wz97s39,Senckenberg Gesellschaft fur Naturforschung (SGN),224,1
https://ror.org/01x0ngk19,Motor Transport Institute,9,1
https://ror.org/01x18ax09,Yalova University,127,1
https://ror.org/01x1kqx83,Abant Izzet Baysal University,347,1
https://ror.org/01x1yxa13,University of Pecs,4,1
https://ror.org/01x2d9f70,Vrije Universiteit Amsterdam,740,1
https://ror.org/01x2x1522,University of Helsinki,181,1
https://ror.org/01x3ftb23,Universite Paris Cite,16,1
https://ror.org/01x628269,Universidad Santo Tomas USTA,31,1
https://ror.org/01x784220,Children's Cancer Institute,31,1
https://ror.org/01x802g65,University of Edinburgh,134,1
https://ror.org/01x8hew03,Bulgarian Academy of Sciences,47,1
https://ror.org/01x8m3269,Hitit University,207,1
https://ror.org/01xb4fs50,Korea Atomic Energy Research Institute (KAERI),879,1
https://ror.org/01xc6bj88,University of Bremen,54,1
https://ror.org/01xcx0382,University of New South Wales Sydney,67,1
https://ror.org/01xd0ys45,Universite de Lorraine,20,1
https://ror.org/01xdt7541,Universidade de Lisboa,17,1
https://ror.org/01xdxaz62,INRAE,64,1
https://ror.org/01xdxns91,Universitat de Girona,1315,1
https://ror.org/01xfgtq85,University of California Los Angeles,7,1
https://ror.org/01xghct51,Hungarian Academy of Sciences,1,1
https://ror.org/01xhmje49,University of Birmingham,52,1
https://ror.org/01xkakk17,University of Applied Sciences & Arts Western Switzerland,235,1
https://ror.org/01xm4n520,Ionian University,34,1
https://ror.org/01xnwqx93,University of Bonn,1304,1
https://ror.org/01xpc6869,Universite de Montpellier,9,1
https://ror.org/01xpfrc74,Blekinge Institute Technology,4,1
https://ror.org/01xqdxh54,Chinese Academy of Sciences,63,1
https://ror.org/01xtcza13,Military Institute of Aviation Medicine,61,1
https://ror.org/01xtjs520,Institut Laue-Langevin (ILL),115,1
https://ror.org/01xtthb56,University of Oslo,8118,1
https://ror.org/01xtv3204,University of Foggia,639,1
https://ror.org/01xx2ne27,Universite Paris-Est-Creteil-Val-de-Marne (UPEC),13,1
https://ror.org/01xxp6985,Kochi University,196,1
https://ror.org/01xzwj424,Technical University of Berlin,4,1
https://ror.org/01y11b825,Jagiellonian University,2,1
https://ror.org/01y2jtd41,University of Wisconsin System,3327,1
https://ror.org/01y3dkx74,Miedzynarodowy Instytut Biologii Molekularnej i Komorkowej,30,1
https://ror.org/01y3ft232,Czech Academy of Sciences,7,1
https://ror.org/01y3xgc52,Athabasca University,149,1
https://ror.org/01y414495,HSE University (National Research University Higher School of Economics),3,1
https://ror.org/01y4kmz24,Royal Brompton Hospital,20,1
https://ror.org/01y5z8p89,James Cook University,101,1
https://ror.org/01y9arx16,Max Planck Society,339,1
https://ror.org/01y9bpm73,University of Gottingen,4430,1
https://ror.org/01y9jdj03,Consejo Superior de Investigaciones Cientificas (CSIC),52,1
https://ror.org/01ybfxd46,Complexo Hospitalario Universitario de Vigo,86,1
https://ror.org/01ybj8n97,University of Dundee,44,1
https://ror.org/01ycr6b80,University of Liverpool,235,1
https://ror.org/01ydp2x12,Universite PSL,45,1
https://ror.org/01yetye73,University of Teramo,193,1
https://ror.org/01yezas83,Universite de Rennes,16,1
https://ror.org/01yg3ff09,University of Southampton,28,1
https://ror.org/01yg57d71,IRCCS Istituto delle Scienze Neurologiche di Bologna (ISNB),36,1
https://ror.org/01ygyzs83,Leibniz Zentrum fur Agrarlandschaftsforschung (ZALF),324,1
https://ror.org/01yhahq71,WHU - Otto Beisheim School of Management,126,1
https://ror.org/01yhwa418,Universitat Siegen,11,1
https://ror.org/01ym47j46,University of Cambridge,5,1
https://ror.org/01ynf4891,University of Milano-Bicocca,3389,1
https://ror.org/01yp9g959,Ulster University,1834,1
https://ror.org/01ypqqm93,Nelson Mandela University,12,1
https://ror.org/01yr73893,European Molecular Biology Laboratory (EMBL),9,1
https://ror.org/01yvj5k91,CEA,47,1
https://ror.org/01yvj7247,Bnai Zion Medical Center,65,1
https://ror.org/01yw97595,Universite Lyon 2,3,1
https://ror.org/01yx4wq53,University of Amsterdam,18,1
https://ror.org/01yx62742,University of Fribourg,230,1
https://ror.org/01yx7av22,Centre National de la Recherche Scientifique (CNRS),1,1
https://ror.org/01yypjb30,Centre National de la Recherche Scientifique (CNRS),69,1
https://ror.org/01yzad698,Polish Academy of Sciences,166,1
https://ror.org/01z0xsq42,INRAE,9,1
https://ror.org/01z1dtf94,McGill University,49,1
https://ror.org/01z1qnm06,University of Duisburg Essen,9,1
https://ror.org/01z25am55,University of Stuttgart,61,1
https://ror.org/01z2px678,"Shanghai Astronomical Observatory, CAS",1,1
https://ror.org/01z3j3n30,Tel Aviv University,162,1
https://ror.org/01z3yjr32,Texas Tech University,1,1
https://ror.org/01z4nnt86,Seoul National University (SNU),516,1
https://ror.org/01z6gk692,Helmholtz Association,1,1
https://ror.org/01z6yh944,INRAE,93,1
https://ror.org/01z7r7q48,University of Pennsylvania,619,1
https://ror.org/01zbzxe52,University of Southampton,4,1
https://ror.org/01zc1f144,University Hospital of Araba,70,1
https://ror.org/01zcpa714,University of Michigan System,233,1
https://ror.org/01zec9695,Universidad Autonoma Metropolitana - Mexico,1,1
https://ror.org/01zefvs55,Institut National de la Sante et de la Recherche Medicale (Inserm),32,1
https://ror.org/01zg1tt02,University of Dundee,98,1
https://ror.org/01zghvr36,Institute for Contemporary History of the Czech Academy of Sciences,1,1
https://ror.org/01zgy1s35,University of Hamburg,3742,1
https://ror.org/01zh80k81,University of Physical Education,17,1
https://ror.org/01zhwwf82,Kirikkale University,293,1
https://ror.org/01zjc6908,European Molecular Biology Laboratory (EMBL),30,1
https://ror.org/01zkghx44,Georgia Institute of Technology,1640,1
https://ror.org/01zkyzz15,Universite Paris Cite,152,1
https://ror.org/01zpmbk67,Veterans Health Administration (VHA),20,1
https://ror.org/01zqrxf85,Graz University of Technology,27,1
https://ror.org/01zskeg15,Agricultural Research Council of South Africa,9,1
https://ror.org/01zvqw119,Auckland University of Technology,1641,1
https://ror.org/01zwfkr30,Textile Research Institute,12,1
https://ror.org/01zwmgk08,Leibniz Institut fur Neurobiologie (LIN),88,1
https://ror.org/01zx17h33,Kapadokya University,18,1
https://ror.org/01zx97922,Fraunhofer Gesellschaft,38,1
https://ror.org/01zy2cs03,Helmholtz Association,1077,1
https://ror.org/01zyevp23,Lund University,2,1
https://ror.org/01zywja13,Kielce University of Technology,100,1
https://ror.org/01zz9wh30,Consiglio Nazionale delle Ricerche (CNR),199,1
https://ror.org/02048n894,University of Maryland College Park,1,1
https://ror.org/02076gf69,University of Copenhagen,19,1
https://ror.org/0207ad724,Wake Forest University,1,1
https://ror.org/0208m5v39,Universite de Bordeaux,17,1
https://ror.org/0208vgz68,Lappeenranta-Lahti University of Technology LUT,1267,1
https://ror.org/020aczd56,Flinders Medical Centre,524,1
https://ror.org/020ahr442,Universite Clermont Auvergne (UCA),30,1
https://ror.org/020as7681,Max Planck Society,198,1
https://ror.org/020atbp69,Children's Memorial Health Institute,101,1
https://ror.org/020cdve92,Universite de Lille,86,1
https://ror.org/020cpqb94,University of Helsinki,26,1
https://ror.org/020f8h126,Leipzig University,2,1
https://ror.org/020g0rw41,Universite de Montpellier,40,1
https://ror.org/020g3wn65,University of Wollongong,130,1
https://ror.org/020hgte69,University of Chicago,120,1
https://ror.org/020hmha06,Aarhus University,7,1
https://ror.org/020hwjq30,Aalto University,4538,1
https://ror.org/020jfw620,Universidad de O'Higgins,2,1
https://ror.org/020jynt45,Universite d'Angers,1,1
https://ror.org/020n3fw10,Fraunhofer Gesellschaft,42,1
https://ror.org/020nks034,Universite de Montpellier,68,1
https://ror.org/020r51985,University of Sherbrooke,144,1
https://ror.org/020rzx487,Chaim Sheba Medical Center,847,1
https://ror.org/020vrnw42,Polish Academy of Sciences,24,1
https://ror.org/020vvc407,Gaziantep University,109,1
https://ror.org/020wfrz93,University of Calgary,109,1
https://ror.org/020wfwe51,Korea Institute of Science & Technology (KIST),6,1
https://ror.org/020ws7586,Universite de Rouen Normandie,184,1
https://ror.org/021018s57,University of Barcelona,6304,1
https://ror.org/0210tb741,Swiss Federal Institutes of Technology Domain,1,1
https://ror.org/02112mb03,University of Insubria,12,1
https://ror.org/0213f0637,Marche Polytechnic University,25,1
https://ror.org/0213rcc28,Simon Fraser University,2299,1
https://ror.org/0214k6v65,Centre National de la Recherche Scientifique (CNRS),13,1
https://ror.org/02160my55,Centre National de la Recherche Scientifique (CNRS),121,1
https://ror.org/0216hp691,Hungarian Centre for Social Sciences,2,1
https://ror.org/021959v84,CHU Bordeaux,89,1
https://ror.org/0219djn76,Rush University,2,1
https://ror.org/021cxfs56,NSW Health,116,1
https://ror.org/021ddkf20,Centre National de la Recherche Scientifique (CNRS),1,1
https://ror.org/021f0sa24,Universite de Bourgogne,51,1
https://ror.org/021fdyt09,Centre National de la Recherche Scientifique (CNRS),32,1
https://ror.org/021ft0n22,University of Gottingen,865,1
https://ror.org/021k10z87,Leibniz Institut Hessische Stiftung Friedens und Konfliktforschung (HSFK),47,1
https://ror.org/021kg9v06,University of Innsbruck,37,1
https://ror.org/021p56f43,University of Zurich,24,1
https://ror.org/021ryxk89,Universite Paris Cite,22,1
https://ror.org/021x7r354,Aix-Marseille Universite,12,1
https://ror.org/021z1mz76,Consiglio Nazionale delle Ricerche (CNR),89,1
https://ror.org/021zm6p18,Norfolk & Norwich University Hospitals NHS Foundation Trust,241,1
https://ror.org/021zvq422,Leiden University,5,1
https://ror.org/0220mzb33,University of London,14569,1
https://ror.org/0220qvk04,Shanghai Jiao Tong University,152,1
https://ror.org/0221agg28,Consiglio Nazionale delle Ricerche (CNR),61,1
https://ror.org/0223bz716,Universite Paris Cite,6,1
https://ror.org/02278tr80,Kyushu Institute of Technology,113,1
https://ror.org/0229z0679,Centre National de la Recherche Scientifique (CNRS),85,1
https://ror.org/022arq532,University of New South Wales Sydney,278,1
https://ror.org/022b0h879,Universite de Rennes,98,1
https://ror.org/022bnxw24,Sorbonne Universite,161,1
https://ror.org/022c3hy66,Chinese Academy of Sciences,36,1
https://ror.org/022cvpj02,University of Tokyo,241,1
https://ror.org/022d5qt08,Julius Kuhn-Institut,265,1
https://ror.org/022dvs210,Hungarian Academy of Sciences,16,1
https://ror.org/022fs9h90,University of Fribourg,1408,1
https://ror.org/022gstf70,University of Exeter,2,1
https://ror.org/022gvqh28,University of Amsterdam,25,1
https://ror.org/022hq6c49,Istituto Nazionale di Fisica Nucleare (INFN),109,1
https://ror.org/022jc0g24,Max Planck Society,116,1
https://ror.org/022kthw22,University of Rochester,6,1
https://ror.org/022m8c549,INRAE,107,1
https://ror.org/022r03w28,University of Stuttgart,5,1
https://ror.org/022r5hc56,Universite de Lorraine,142,1
https://ror.org/022r8mj40,Consejo Superior de Investigaciones Cientificas (CSIC),15,1
https://ror.org/022syn853,Chinese Academy of Sciences,14,1
https://ror.org/022txr781,Universite de Caen Normandie,21,1
https://ror.org/022vd9g66,University of Lausanne,4,1
https://ror.org/022wqqf69,University of Navarra,120,1
https://ror.org/022x6qg61,Vassar College,2,1
https://ror.org/022xhck05,Halic University,35,1
https://ror.org/022zdgq74,Universite de Toulouse,45,1
https://ror.org/02309jg23,IT University Copenhagen,94,1
https://ror.org/0232eqz57,Slovenian Forestry Institute,34,1
https://ror.org/023331s46,University of Sydney,401,1
https://ror.org/02336z538,Duquesne University,17,1
https://ror.org/023372f11,Royal Northern College of Music - UK,3,1
https://ror.org/0234wmv40,University of Bayreuth,1850,1
https://ror.org/0235kxk33,Instituto Politecnico de Viseu,65,1
https://ror.org/0235ynq74,University of Konstanz,2,1
https://ror.org/02385fa51,Max Planck Society,146,1
https://ror.org/0238fqd79,Savonia University of Applied Sciences,4,1
https://ror.org/0238rvs44,University of Nebraska System,1,1
https://ror.org/0238zyh04,Aix-Marseille Universite,181,1
https://ror.org/023ahcz89,Max Planck Society,24,1
https://ror.org/023b0x485,Johannes Gutenberg University of Mainz,4033,1
https://ror.org/023d5h353,University of Navarra,250,1
https://ror.org/023dz9m50,University of Vienna,14,1
https://ror.org/023f9y602,Centre National de la Recherche Scientifique (CNRS),44,1
https://ror.org/023ffhx15,Universite de Technologie de Compiegne,77,1
https://ror.org/023fje098,University of Manchester,1,1
https://ror.org/023jta124,Norwegian University of Science & Technology (NTNU),2,1
https://ror.org/023kksk09,Free University of Berlin,24,1
https://ror.org/023kqz006,Universite Paris Cite,23,1
https://ror.org/023m35461,Demiroglu Bilim University,19,1
https://ror.org/023m9rp24,Ruprecht Karls University Heidelberg,56,1
https://ror.org/023n9q531,Centre National de la Recherche Scientifique (CNRS),69,1
https://ror.org/023p7mg82,Lakehead University,557,1
https://ror.org/023q4bk22,Central Queensland University,1184,1
https://ror.org/023qc4a07,Hubrecht Institute (KNAW),31,1
https://ror.org/023xf2a37,Public Health Agency of Canada,33,1
https://ror.org/023xgd207,CHU Lyon,260,1
https://ror.org/024009532,University of Lausanne,4,1
https://ror.org/02405mj67,Queens University Belfast,80,1
https://ror.org/0240rwx68,Consiglio Nazionale delle Ricerche (CNR),139,1
https://ror.org/0243gzr89,Max Planck Society,36,1
https://ror.org/0243nmr44,Wielkopolskie Centrum Onkologii,6,1
https://ror.org/024409k12,"Agence Nationale de Securite Sanitaire de l'Alimentation, de l'Environnement du Travail (ANSES)",13,1
https://ror.org/0244rem06,Shinshu University,374,1
https://ror.org/0245c5212,Universidade de Coimbra,1,1
https://ror.org/0245cg223,University of Freiburg,4996,1
https://ror.org/02463v873,Instituto Politecnico da Guarda,27,1
https://ror.org/0247ay475,Aarhus University,51,1
https://ror.org/0247p4w70,Universite Paris Saclay,17,1
https://ror.org/0248h4s70,University of Kiel,13,1
https://ror.org/0249v7n71,Hungarian Academy of Sciences,124,1
https://ror.org/024ape423,University of Erlangen Nuremberg,37,1
https://ror.org/024cft222,Victoria University Wellington,1,1
https://ror.org/024d6js02,Charles University Prague,4498,1
https://ror.org/024e1fw78,Hamburg University of Technology,1,1
https://ror.org/024esvk12,Rutgers System,2,1
https://ror.org/024ga3r86,Technische Universitat Chemnitz,2,1
https://ror.org/024gts110,Universite de Montpellier,135,1
https://ror.org/024gw2733,University System of Maryland,18,1
https://ror.org/024hnwe62,Centre National de la Recherche Scientifique (CNRS),52,1
https://ror.org/024j3hn90,Ruhr University Bochum,84,1
https://ror.org/024j9sx72,Galway Mayo Institute of Technology,30,1
https://ror.org/024mrxd33,University of Leeds,9632,1
https://ror.org/024mw5h28,University of Chicago,1800,1
https://ror.org/024nr0776,University of Cologne,1,1
https://ror.org/024nx4843,Izmir Katip Celebi University,366,1
https://ror.org/024p6aq98,Fraunhofer Gesellschaft,9,1
https://ror.org/024pk8k39,Radboud University Nijmegen,20,1
https://ror.org/024q5j973,Hacettepe University,74,1
https://ror.org/024thra40,Helmholtz Association,52,1
https://ror.org/024xejm70,European School of Management & Technology,6,1
https://ror.org/024ye7w89,Consiglio Nazionale delle Ricerche (CNR),106,1
https://ror.org/024ymtz97,University of London,4,1
https://ror.org/024z2rq82,Heinrich Heine University Dusseldorf,3452,1
https://ror.org/024za3n32,Institute of Biotechnology & Antibiotics (IBA),5,1
https://ror.org/024zjzd49,Lublin University of Technology,425,1
https://ror.org/0250ngj72,Universite d'Angers,305,1
